sentiment;text
joy;Estava a experimentar e não estava a obter o resultado adequado, apesar de ter repetido o procedimento 4-5 vezes. Depois, finalmente acertei com um golpe de sorte.
joy;Quando olho para as pessoas ao meu redor e percebo que as pessoas estúpidas parecem estúpidas.
joy;Quando percebi que amava alguém do sexo oposto.
joy;A forma como esta rapariga em particular falou, comportou-se, e reagiu da primeira vez que fui apresentado a ela, senti a certeza de que algo entre nós se iria materializar.
joy;A minha namorada deu-me algumas opiniões e eu compreendi que isso significava que a nossa relação estava a ficar ainda mais forte.
joy;O meu momento mais alegre foi o dia em que recebi as minhas marcas. Fiquei muito feliz quando tomei conhecimento das minhas notas no exame M.Sc (parte I), onde obtive 71,5%. Esta foi a nota mais alta que alguma vez obtive na minha vida.
joy;Quando o meu irmão foi seleccionado para a Universidade do Malawi (o Politécnico). Fiquei muito entusiasmado e regozijei-me devido a um dos membros da nossa família ter sido finalmente qualificado para o nível universitário.
joy;Depois de ter participado pela segunda vez no Standard 8 Exams em 1979, tive uma grande alegria quando soube que tinha sido bem sucedido no Exame quando os resultados foram divulgados.
joy;Enquanto dançava num restaurante na semana passada.
joy;Fiquei emocionalmente feliz quando estava apaixonado pela rapariga por quem tanto ansiava.
joy;Estava a regressar de um exame e supus que tinha passado, então corri para um restaurante para tomar uma cerveja.
joy;Quando passei o meu certificado de conclusão do ensino primário e fui seleccionada para ir para um internato do ensino secundário.
joy;Quando, numa crise económica, recebi uma quantia inesperada de dinheiro.
joy;Vi na televisão a China a ganhar as medalhas de ouro.
joy;Fez uma nova amiga maravilhosa.
joy;Uma aula bem-sucedida.
joy;Quando disse a todos na última palestra, voltará a fazer todas as palestras em inglês e todos poderão vir (não só as aulas de inglês).
joy;Eu sou professor escolar. Num encontro entre professores e pais, recebi muitos elogios positivos pelo meu trabalho, tanto dos pais como dos alunos.
joy;Ganhar um jogo após um longo tempo de perda.
joy;Fui a um médico com uma queixa. O médico disse-me que eu estava completamente saudável.
joy;Quando passei no exame de B.An com resultados de primeira classe.
joy;Fiquei muito feliz quando passei o B.A com notas de primeira classe.
joy;Quando o meu amigo me disse que viria ao meu encontro dentro de momentos.
joy;Hoje fiz muito melhor no meu projecto de arquitectura do que esperava.
joy;Quando a minha criança de bochecha vermelha, satisfeita, corre ao meu encontro no pátio do jardim de infância e dá-me um beijo húmido na bochecha.
joy;Quando recebi uma carta de aceitação à CAL.
joy;Quando eu estava doente, o meu marido comprou-me um pedaço de bolo.
joy;Dei à minha mãe um presente que ela queria durante anos. Reflecti sobre a sua alegria.
joy;Quando finalmente consegui um emprego após dias a pensar se seria contratado ou não e a contar com o dinheiro que traria.
joy;Estava num restaurante com o meu namorado quando vi a minha melhor amiga feminina depois de não a ter visto durante duas semanas. Regozijámo-nos, abraçámo-nos e tivemos uma longa conversa.
joy;Quando fui a uma entrevista de emprego, conheci uma pessoa que era muito simpática, e a sua atitude fez-me feliz.
joy;Ontem, quando recebi um B num exame intercalar de história. Senti-me muito feliz depois de ter recebido C's anteriormente.
joy;Recebendo a minha carta de aceitação da CAL. 
joy;Quando atravessei parcialmente o país de carro com o meu pai. Parámos nalgumas cidades e passámos a noite em motéis. A alegria que tive foi da liberdade que senti e da verdadeira beleza do país.
joy;A última vez que tive sexo.
joy;Um bom boletim escolar (uma bolsa de estudo) na escola primária.
joy;Ler uma carta de um amigo íntimo que dizia sentir a minha falta e que se preocupava comigo.
joy;Fui para casa e visitei com a minha família e amigos.
joy;Fui ver os resultados do exame de admissão na universidade. Regozijei-me com o meu sucesso.
joy;Regresso à escola e reencontro a minha namorada após 3 meses de separação do Verão.
joy;O meu namorado e eu estávamos a vestir-nos e a maquilhar-nos para ir a uma festa de Halloween. Estávamos a vestir-nos para sermos dois mímicos. Foi muito agradável e eu achei que estávamos muito bem, foi um feito. Estávamos sozinhos em sua casa.
joy;Encontrei um lugar para mim depois de procurar um durante muito tempo.
joy;Quando descobri que a minha mãe não tinha cancro.
joy;Quando conheci uma certa pessoa.
joy;Depois das minhas férias, um dia depois de uma palestra ocorreu-me comprar uma rosa para a minha mãe. Fomos juntos a um pub e a minha mãe disse-me que iria casar na próxima Primavera. Eu não sabia disso e fiquei ainda mais feliz.
joy;Quando eu tinha atingido um objectivo indirectamente. Trabalho para a CAL Football e a nossa segunda vitória da época foi muito gratificante e trouxe-nos alegria devido ao trabalho árduo envolvido e ao facto de ninguém esperar que ganhássemos.
joy;Recebi uma nota muito boa num dos meus exames de meio-termo há algumas semanas.
joy;Após um ano de procura, o meu amigo e eu encontrámos um apartamento pelo qual podemos pagar.
joy;Fui ao cinema com um encontro, andei na praia (em Alameda) e passei algum tempo depois na sua aptidão.
joy;Pedi a alguém para sair e ela aceitou de imediato.
joy;Terminou um semestre difícil.
joy;Passei um exame que pensei que tinha chumbado.
joy;Fiz muito, muito bem num semestre de Física.
joy;Quando ganhei o meu carro. 
joy;Quando estava no banho da sauna.
joy;Numa festa em que conheci uma fêmea interessante. Gostámos da companhia um do outro, enquanto dançávamos lentamente.
joy;No ano passado, o meu ano de caloiro. Foi um dia em Março que me saí bem em alguns testes. Parecia que finalmente me tinha adaptado à faculdade, estava calor e sol. Estava a caminhar em frente de uma fraternidade. quando ouvi Beach Boys a Surfin'USA. Tive esta sensação esmagadora de que estar na CAL era bom. Ainda o tenho de alguma forma.
joy;Quando a minha equipa de futebol favorita fez um golo e estava prestes a ganhar a Taça da Inglaterra.
joy;Alguém (um rapaz) prestou especial atenção a mim.
joy;No exército, o meu resultado nos exercícios de tiroteio deu-me uma licença de três dias.
joy;O meu último termo genético - uma nota decente.
joy;Recebi um B+ inesperado num exame de engenharia intercalar. Não estudei quase tanto quanto deveria e foi um teste difícil.
joy;Enquanto assistia a um programa de entretenimento em que havia um sketch inteligente e divertido.
joy;Descobri as minhas notas no final do meu primeiro ano de caloiro.
joy;Vou a Chico para visitar um amigo.
joy;Depois, passado muito tempo, vi uma rapariga por quem estava apaixonado.
joy;Quando me apaixonei pela minha actual namorada.
joy;Estive longe de casa durante muito tempo e quando cheguei a casa fiquei encantado. Foi maravilhoso ver pessoas familiares, queridas e eu estava a regozijar-me antecipadamente. Tinha-me sentido muito só.
joy;Quando recebi uma carta de casa.
joy;Voltando da escola para casa depois de completar dois exames em dois dias, e sentindo que me saí bem com eles.
joy;Quando soube que tinha sido aceite em Berkeley.
joy;Recebi uma carta do meu melhor amigo, de quem não tinha ouvido falar durante muito tempo (uma boa carta).
joy;Eu estava numa taberna a dançar e o ambiente era de espera pelo fim do mundo. De repente, as pessoas começaram a dançar loucamente, inspiradas pela banda. Uma experiência inacreditável: uma experiência maravilhosa que até os finlandeses por vezes se exaltam e se esquecem de pensar o que os outros pensam deles. Foi encantador dançar à vontade.
joy;Ser enviado numa viagem de despesas da empresa a outro estado para trabalhar durante uma semana nesse plano.
joy;Quando terminei o meu projecto de C.S., fiquei muito contente. Senti-me aliviado porque era devido no dia seguinte e estava cansado de olhar para ele.
joy;Uma conversa ao telefone com um amigo.
joy;Uma festa sem preocupações (ou seja, sem testes, trabalhos de casa, etc.) muitos amigos estavam presentes e boa música.
joy;No dia em que soube que iria ter uma habitação partilhada com o meu namorado. A casa dos meus pais estava a ficar um pouco cheia com o meu crescente incómodo de querer um quarto para si. Primeiro senti dúvida, depois alegria, mas também tristeza. A sensação de alegria era a mais forte.
joy;Percebi que a rapariga gostava de estar comigo.
joy;Quando passei no exame de B.An com resultados de primeira classe.
joy;Quando, após uma ansiedade e um inquérito esmagador, compreendi algo sobre a razão da minha existência e qual é a minha tarefa na vida.
joy;O meu primeiro sentimento de apaixonar-me. Ao deparar-me com uma pessoa que me fez sentir amor, felicidade e alegria, deu-me um novo e belo futuro, e fez-me sonhar.
joy;Após o meu casamento, recebi os resultados da B.Sc pelo correio, fiquei muito feliz por saber que tinha recebido notas muito boas - primeira classe.
joy;A começar o fim-de-semana com a minha namorada: aconchego, cerveja e uma garrafa de vinho.
joy;Quando a minha família me autorizou a fazer estudos superiores.
joy;Quando estava a pressionar figuras no pano da cortina. Comprei algum pano depois de meses de obstáculos.
joy;Fui dar um passeio na praia com um amigo que não via há muitos meses. O tempo estava muito agradável, comemos um gelado e muita diversão na praia.
joy;Quando recebi autorização para estudar num local que estava longe da minha casa.
joy;Quando cheguei a casa de uma agradável viagem ao estrangeiro, fiquei a saber que tinha sido aceite na universidade.
joy;Quando fui a um piquenique em Lonavala, senti-me cheio de alegria.
joy;Actuei numa peça de teatro inglesa na faculdade e recebi o prémio de Melhor Actriz, enquanto a nossa peça obteve o primeiro lugar.
joy;Quando senti que um exame, que eu temia, era fácil e correu bem.
joy;Quando passei nos exames de M.S.C. com a primeira classe, o que não esperava.
joy;Ganhei um jogo de voleibol próximo. (Faço parte da equipa intercolegial da CAL)
joy;Garantias emocionais de um cônjuge.
joy;Depois de muitos problemas em reunir-me, em primeiro lugar, o meu namorado e eu celebrámos o nosso primeiro aniversário.
joy;Senti alegria quando o meu namorado me pediu em casamento.
joy;No meu aniversário, os meus amigos mais chegados estiveram aqui em Berkeley, cada um com muito dinheiro e compraram-me dez discos para substituir alguns dos meus discos que foram roubados. Fizeram-me também uma pequena festa surpresa.
joy;Tinha acabado de me mudar para a cidade onde estudo e recebi um postal de um bom amigo (da minha cidade natal).
joy;Experimentei a alegria da festa de 22 anos de um amigo. Tivemos uma boa porção de comida, bom líquido, boa companhia, boa música, e uma atmosfera geral quente. A aniversariante e eu comunicamos incrivelmente bem. e senti-me muito satisfeita, calorosa e inspirada apenas por conversar com ela e dar-lhe uma massagem no pescoço.
joy;Os meus pais e o meu irmão apareceram durante o fim-de-semana. Somos uma família muito chegada. Este foi o meu primeiro ano longe de casa. Eles trouxeram um Jack-o'-Lantern com um novo design. Essa é a velha piada de que temos um novo design fantástico - é sempre a mesma coisa.
joy;Enquanto discutia com uma colega minha, percebi que a sua concepção de homem e de trabalho era semelhante à minha.
joy;O futebol foi muito importante na minha escola secundária, por isso fiquei contente quando a equipa da minha escola ganhou o campeonato da conferência no ano passado.
joy;Quando conheci um bom amigo meu, depois de muito tempo.
joy;Fiz um exame de matemática e sabia que me saía bem, era uma sexta-feira, por isso senti uma grande alegria porque a semana tinha acabado e saí-me bem num teste.
